2019-07-18 04:02:44,b'Pak kyai @ustadtengkuzul ada yg bongkar nih!!\nBenar gak ?\nUdah bangga ada aja ya yg iseng bongkar2an ya\xe2\x80\xa6 https://t.co/hUXsElVCGZ'
2019-07-18 04:00:46,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 03:59:43,b'RT @adianna70fans: Gerbong Jokowi - Prabowo : Siapa Hendak Turut...\xf0\x9f\x9a\x82\xf0\x9f\x9a\x83\xf0\x9f\x9a\x83\xf0\x9f\x9a\x83\xf0\x9f\x98\x81\n___\n#matanajwa #AdianNapitupulu #trans7 #najwashihab #gerindra #PD\xe2\x80\xa6'
2019-07-18 03:55:24,"b'#Jokowi-Prabowo Akur, Angin Segar Buat Investasi? - https://t.co/uLfVtMOxLZ https://t.co/7Aw3JWFqdP #Prabowo\xe2\x80\xa6 https://t.co/WL28963yxw'"
2019-07-18 03:55:19,b'#BursaInovasiDesa2019 \ninovasi tiada henti \n#Jokowi\n#Eko Putro sanjoyo\n#Anwar Sanusi\n#Taufik madjid\n#Fachri labalad\xe2\x80\xa6 https://t.co/GuXUoOSY1q'
2019-07-18 03:53:58,"b'RT @cefipurnama: Ingin rasanya saya bisa memberikan lukisan saya ini langsung kepada beliau dan bisa bertemu langsung dengan beliau, sebaga\xe2\x80\xa6'"
2019-07-18 03:50:40,"b'RT @manuel_agil: Infrastruktur tidak untuk di makan memang, tapi setiap infrastruktur yang ada menjembatani setiap kawasan yang berpengaruh\xe2\x80\xa6'"
2019-07-18 03:50:24,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 03:49:50,"b'Dengan bersatu, kita akan menjadi negara yang kuat\n.\n#nkri #indonesiamaju #indonesiahebat #indonesiasejahtera\xe2\x80\xa6 https://t.co/QcDPKMG4zb'"
2019-07-18 03:49:44,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 03:49:01,"b'RT @adianna70fans: Jadi yg dihajar itu yg melakukan pungli, mungkin RG tdk mendengar dengan sempurna.\nJadi mungkin RG bisa salah persepsi,\xe2\x80\xa6'"
2019-07-18 03:48:07,"b'Ini Presiden saya, tegas dan berwibawa\n\n#VisiIndonesia #Indonesia #lfl #AniesBaswedanForPresident #jokowi #viral\xe2\x80\xa6 https://t.co/pRgEWZBXNz'"
2019-07-18 03:47:09,b'Prabowo Tak Bisa Diharapkan PKS dan Golongan 212 Gaungkan #AniesBaswedanForPresident\n\nKecewa itu biasa dalam sebuah\xe2\x80\xa6 https://t.co/bFUX8qd9pY'
2019-07-18 03:45:34,b'Hati-hati dengan HTI\n\n#VisiIndonesia #Indonesia #lfl #AniesBaswedanForPresident #jokowi #viral #abg #REDVELVET\xe2\x80\xa6 https://t.co/ZkM2vozVWU'
2019-07-18 03:45:30,b'Kayak anak gugat bapak aja\xf0\x9f\x98\x82\nYa ginilah politik\n\n#VisiIndonesia #Indonesia #lfl #AniesBaswedanForPresident #jokowi\xe2\x80\xa6 https://t.co/WmkPAyiycE'
2019-07-18 03:45:21,"b'Semoga Indonesia semakin berkah, diberi kejayaan\n\n#VisiIndonesia #Indonesia #lfl #AniesBaswedanForPresident #jokowi\xe2\x80\xa6 https://t.co/bR1Koveza8'"
2019-07-18 03:44:34,"b'RT @cefipurnama: Ingin rasanya saya bisa memberikan lukisan saya ini langsung kepada beliau dan bisa bertemu langsung dengan beliau, sebaga\xe2\x80\xa6'"
2019-07-18 03:44:00,b'Jokowi Sebut Infrastruktur Lanjut Pembangunan SDM Prioritas\n\nVisi RI 1 Jokowi: Kita Tinggalkan Cara Lama dan Ciptak\xe2\x80\xa6 https://t.co/hLW4WXd9Wa'
